J,mu,phi,<n>,<dN^2>
0.0033898305084745766,0.8813559322033898,2.0494625939678446e-17,9.000000000000028,9.000000000000028
0.0033898305084745766,0.8983050847457628,3.514893360742013e-15,9.000000000000028,9.000000000000028
0.0033898305084745766,0.9152542372881356,5.596289559025467e-14,9.000000000000027,9.000000000000027
0.0033898305084745766,0.9322033898305084,6.050443606944349e-13,9.000000000000028,9.000000000000028
0.0033898305084745766,0.9491525423728814,1.1022359857938384e-11,9.000000000000028,9.000000000000028
0.0033898305084745766,0.9661016949152542,7.35210387347357e-10,9.00000000000006,9.00000000000006
0.0033898305084745766,0.9830508474576272,2.6146370044651065e-07,9.000000000005729,9.000000000005729
0.0033898305084745766,1.0,2.903763179200458e-07,9.999999999999794,9.999999999999794
0.006779661016949153,0.0,3.6064078506945296e-07,8.000000000000624,8.000000000000624
0.006779661016949153,0.01694915254237288,2.7068317663778994e-07,8.999999999988248,8.999999999988248
0.006779661016949153,0.03389830508474576,1.1237544959265354e-09,8.999999999999865,8.999999999999865
0.006779661016949153,0.05084745762711865,2.2221763170090547e-11,8.999999999999964,8.999999999999964
0.006779661016949153,0.06779661016949153,1.6452871630360628e-12,8.999999999999964,8.999999999999964
0.006779661016949153,0.0847457627118644,2.4347273460963837e-13,8.999999999999964,8.999999999999964
0.006779661016949153,0.1016949152542373,5.471148883100457e-14,8.999999999999966,8.999999999999966
0.006779661016949153,0.11864406779661017,1.7158939540961294e-14,8.999999999999964,8.999999999999964
0.006779661016949153,0.13559322033898305,6.292450295045118e-15,8.999999999999966,8.999999999999966
0.006779661016949153,0.15254237288135594,2.4111551964007302e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.1694915254237288,1.0739402654586824e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.1864406779661017,2.5762966878192024e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.2033898305084746,1.5230856248801769e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.22033898305084745,6.694269310904121e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.23728813559322035,1.3157561578831409e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.2542372881355932,6.425531528571976e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.2711864406779661,2.24911098319723e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.288135593220339,4.656098106322861e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.3050847457627119,4.811426245259106e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.3220338983050847,2.347699889214428e-15,8.999999999999966,8.999999999999966
0.006779661016949153,0.3389830508474576,3.5172835005555824e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.3559322033898305,7.430077684417506e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.3728813559322034,3.75879366954497e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.3898305084745763,5.887605156810051e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.4067796610169492,4.494303513193286e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.423728813559322,4.099963215964139e-17,8.999999999999966,8.999999999999966
0.006779661016949153,0.4406779661016949,2.42199322942468e-15,8.999999999999966,8.999999999999966
0.006779661016949153,0.4576271186440678,8.644659661986538e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.4745762711864407,6.460475754805768e-17,8.999999999999964,8.999999999999964
0.006779661016949153,0.4915254237288136,4.439728880931511e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.5084745762711864,1.9465680292273206e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.5254237288135594,4.587006670624327e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.5423728813559322,4.4312408561810517e-17,8.999999999999966,8.999999999999966
0.006779661016949153,0.559322033898305,1.3486360355546032e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.576271186440678,6.38224841949488e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.5932203389830508,5.331364512954994e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.6101694915254238,1.6331844557413678e-17,8.999999999999966,8.999999999999966
0.006779661016949153,0.6271186440677966,9.328486070754004e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.6440677966101694,7.227344031775676e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.6610169491525424,2.3314653168194426e-15,8.999999999999966,8.999999999999966
0.006779661016949153,0.6779661016949152,7.83991336825321e-16,8.999999999999964,8.999999999999964
0.006779661016949153,0.6949152542372882,1.6426127055576333e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.711864406779661,4.561733565212705e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.7288135593220338,3.791286399606564e-15,8.999999999999964,8.999999999999964
0.006779661016949153,0.7457627118644068,4.167881919954545e-15,8.999999999999966,8.999999999999966
0.006779661016949153,0.7627118644067796,5.626795499989281e-15,8.999999999999966,8.999999999999966
0.006779661016949153,0.7796610169491526,5.307761387353502e-16,8.999999999999966,8.999999999999966
0.006779661016949153,0.7966101694915254,2.4625905858576248e-14,8.999999999999966,8.999999999999966
0.006779661016949153,0.8135593220338984,5.0840966755727186e-14,8.999999999999966,8.999999999999966
0.006779661016949153,0.8305084745762712,1.2095630262696203e-13,8.999999999999966,8.999999999999966
0.006779661016949153,0.847457627118644,3.056131265912282e-13,8.999999999999964,8.999999999999964
0.006779661016949153,0.864406779661017,9.335947143584652e-13,8.999999999999964,8.999999999999964
0.006779661016949153,0.8813559322033898,3.2822179874940815e-12,8.999999999999964,8.999999999999964
0.006779661016949153,0.8983050847457628,1.4476626480989332e-11,8.999999999999966,8.999999999999966
0.006779661016949153,0.9152542372881356,8.801280749857506e-11,8.999999999999968,8.999999999999968
0.006779661016949153,0.9322033898305084,8.691717236573416e-10,9.000000000000004,9.000000000000004
0.006779661016949153,0.9491525423728814,2.0234197473673944e-08,9.000000000001789,9.000000000001789
0.006779661016949153,0.9661016949152542,2.8130670386051673e-07,9.000000000006251,9.000000000006251
0.006779661016949153,0.9830508474576272,1.5373224299158123e-06,9.999999999994198,9.999999999994198
0.006779661016949153,1.0,3.075748557833671e-07,9.999999999999748,9.999999999999748
0.01016949152542373,0.0,4.135466470881394e-07,8.000000000000814,8.000000000000814
0.01016949152542373,0.01694915254237288,2.3357732179491078e-05,8.000000002555304,8.000000002555304
0.01016949152542373,0.03389830508474576,1.0792782591423588e-09,8.999999999999963,8.999999999999963
0.01016949152542373,0.05084745762711865,1.5083996763260485e-09,8.999999999999828,8.999999999999828
0.01016949152542373,0.06779661016949153,1.0239690939310693e-10,8.99999999999996,8.99999999999996
0.01016949152542373,0.0847457627118644,1.451033240050161e-11,8.999999999999961,8.999999999999961
0.01016949152542373,0.1016949152542373,3.1986772030150465e-12,8.999999999999966,8.999999999999966
0.01016949152542373,0.11864406779661017,9.45180327391112e-13,8.999999999999963,8.999999999999963
0.01016949152542373,0.13559322033898305,3.4840504718186744e-13,8.999999999999963,8.999999999999963
0.01016949152542373,0.15254237288135594,1.5458827009000254e-13,8.999999999999961,8.999999999999961
0.01016949152542373,0.1694915254237288,7.279881228881548e-14,8.999999999999963,8.999999999999963
0.01016949152542373,0.1864406779661017,4.361741853713764e-14,8.999999999999964,8.999999999999964
0.01016949152542373,0.2033898305084746,2.2978778159853962e-14,8.999999999999963,8.999999999999963
0.01016949152542373,0.22033898305084745,1.4262333584216203e-14,8.999999999999963,8.999999999999963
0.01016949152542373,0.23728813559322035,9.634574496414838e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.2542372881355932,7.28767941677114e-15,8.999999999999961,8.999999999999961
0.01016949152542373,0.2711864406779661,5.943861544225804e-15,8.999999999999961,8.999999999999961
0.01016949152542373,0.288135593220339,5.557040630965913e-15,8.999999999999961,8.999999999999961
0.01016949152542373,0.3050847457627119,2.1472291060767748e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.3220338983050847,4.01006844103156e-15,8.999999999999961,8.999999999999961
0.01016949152542373,0.3389830508474576,3.8323500819660465e-15,8.999999999999961,8.999999999999961
0.01016949152542373,0.3559322033898305,1.911243878975198e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.3728813559322034,2.5772068487349772e-15,8.999999999999966,8.999999999999966
0.01016949152542373,0.3898305084745763,2.6261463991248856e-15,8.999999999999966,8.999999999999966
0.01016949152542373,0.4067796610169492,2.57800279949605e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.423728813559322,1.3972487403262687e-15,8.999999999999966,8.999999999999966
0.01016949152542373,0.4406779661016949,2.195837312987111e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.4576271186440678,2.097732338413748e-15,8.999999999999966,8.999999999999966
0.01016949152542373,0.4745762711864407,2.45508201444296e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.4915254237288136,2.6958173303755224e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.5084745762711864,2.677595435967427e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.5254237288135594,9.25211962343907e-16,8.999999999999964,8.999999999999964
0.01016949152542373,0.5423728813559322,3.326242761052911e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.559322033898305,4.470976080639715e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.576271186440678,5.850263877291838e-15,8.999999999999963,8.999999999999963
0.01016949152542373,0.5932203389830508,1.0883402695981465e-14,8.999999999999961,8.999999999999961
0.01016949152542373,0.6101694915254238,9.213536652209787e-15,8.999999999999966,8.999999999999966
0.01016949152542373,0.6271186440677966,1.172574033087666e-14,8.999999999999963,8.999999999999963
0.01016949152542373,0.6440677966101694,1.6218856629703074e-14,8.999999999999966,8.999999999999966
0.01016949152542373,0.6610169491525424,2.2830375619227343e-14,8.999999999999963,8.999999999999963
0.01016949152542373,0.6779661016949152,3.499794773278288e-14,8.999999999999961,8.999999999999961
0.01016949152542373,0.6949152542372882,5.195716546925943e-14,8.999999999999961,8.999999999999961
0.01016949152542373,0.711864406779661,8.12964383639797e-14,8.999999999999963,8.999999999999963
0.01016949152542373,0.7288135593220338,1.2449984873162358e-13,8.999999999999963,8.999999999999963
0.01016949152542373,0.7457627118644068,2.103845803036449e-13,8.999999999999961,8.999999999999961
0.01016949152542373,0.7627118644067796,3.8901227922804734e-13,8.999999999999966,8.999999999999966
0.01016949152542373,0.7796610169491526,7.202947772308729e-13,8.999999999999961,8.999999999999961
0.01016949152542373,0.7966101694915254,1.425484024102007e-12,8.999999999999961,8.999999999999961
0.01016949152542373,0.8135593220338984,3.0943522555293245e-12,8.999999999999964,8.999999999999964
0.01016949152542373,0.8305084745762712,7.362415746402775e-12,8.999999999999963,8.999999999999963
0.01016949152542373,0.847457627118644,1.9550956181861024e-11,8.999999999999963,8.999999999999963
0.01016949152542373,0.864406779661017,5.974537488678573e-11,8.999999999999966,8.999999999999966
0.01016949152542373,0.8813559322033898,2.195147840467911e-10,8.99999999999997,8.99999999999997
0.01016949152542373,0.8983050847457628,1.0367976573585045e-09,9.000000000000009,9.000000000000009
