J,mu,phi,<n>
0.0,0.0,0.005410872888232789,10.395869089247732
0.0,0.01694915254237288,8.525554543397508e-17,15.0
0.0,0.03389830508474576,3.607349023813758e-18,15.0
0.0,0.05084745762711865,1.109507881686909e-17,15.0
0.0,0.06779661016949153,3.2210579997485165e-17,15.0
0.0,0.0847457627118644,5.673218018957956e-17,15.0
0.0,0.1016949152542373,8.944949698964511e-17,15.0
0.0,0.11864406779661017,2.9448583520917183e-17,15.0
0.0,0.13559322033898305,3.316521775067952e-16,15.0
0.0,0.15254237288135594,2.228826479200431e-16,15.0
0.0,0.1694915254237288,4.518315683937357e-16,15.0
0.0,0.1864406779661017,3.9637494149923727e-16,15.0
0.0,0.2033898305084746,1.5081698225540954e-16,15.0
0.0,0.22033898305084745,6.722125643070723e-17,15.0
0.0,0.23728813559322035,5.803546933640623e-16,15.0
0.0,0.2542372881355932,2.1042956324946004e-16,15.0
0.0,0.2711864406779661,1.6162221353923767e-15,15.0
0.0,0.288135593220339,7.917080719169939e-16,15.0
0.0,0.3050847457627119,6.926260356461324e-16,15.0
0.0,0.3220338983050847,1.8223134365692305e-15,15.0
0.0,0.3389830508474576,4.844285487152182e-16,15.0
0.0,0.3559322033898305,9.056448218709104e-16,15.0
0.0,0.3728813559322034,2.1575302236253635e-15,15.0
0.0,0.3898305084745763,2.4889529441515136e-15,15.0
0.0,0.4067796610169492,1.2035854114844387e-15,15.0
0.0,0.423728813559322,2.650669696565933e-15,15.0
0.0,0.4406779661016949,2.929505738317533e-15,15.0
0.0,0.4576271186440678,1.484131108017315e-15,15.0
0.0,0.4745762711864407,2.242997749311131e-16,15.0
0.0,0.4915254237288136,7.03171750404329e-15,15.0
0.0,0.5084745762711864,4.31708541464962e-15,15.0
0.0,0.5254237288135594,7.842595626747645e-16,15.0
0.0,0.5423728813559322,7.956836223975924e-17,15.0
0.0,0.559322033898305,6.94020950091987e-16,15.0
0.0,0.576271186440678,1.280004883574579e-15,15.0
0.0,0.5932203389830508,1.156393640935183e-17,15.0
0.0,0.6101694915254238,1.311491630607841e-15,15.0
0.0,0.6271186440677966,9.274358508959031e-16,15.0
0.0,0.6440677966101694,1.8021779093938125e-15,15.0
0.0,0.6610169491525424,1.9455509817154227e-15,15.0
0.0,0.6779661016949152,3.17696636247161e-15,15.0
