J,mu,phi,<n>,<dN^2>
0.004519774011299435,0.7457627118644068,4.5406775070579717e-07,16.000000008164584,16.000000008164584
0.004519774011299435,0.7627118644067796,5.393567252293301e-07,16.00000000954881,16.00000000954881
0.004519774011299435,0.7796610169491526,6.518045275023641e-07,16.000000011283298,16.000000011283298
0.004519774011299435,0.7966101694915254,8.034778014431279e-07,16.0000000135006,16.0000000135006
0.004519774011299435,0.8135593220338984,1.0136615654202926e-06,16.000000016402183,16.000000016402183
0.004519774011299435,0.8305084745762712,1.3145229820688545e-06,16.000000020306036,16.000000020306036
0.004519774011299435,0.847457627118644,1.76254659540604e-06,16.00000002574036,16.00000002574036
0.004519774011299435,0.864406779661017,2.4633778924670254e-06,16.000000033633043,16.000000033633043
0.004519774011299435,0.8813559322033898,3.630958189356047e-06,16.00000004574175,16.00000004574175
0.004519774011299435,0.8983050847457628,5.745837364121834e-06,16.000000065744427,16.000000065744427
0.004519774011299435,0.9152542372881356,1.0051706623584877e-05,16.000000102468118,16.000000102468118
0.004519774011299435,0.9322033898305084,2.0512242022220844e-05,16.000000181964328,16.000000181964328
0.004519774011299435,0.9491525423728814,5.498796498380084e-05,16.000000414202983,16.000000414202983
0.004519774011299435,0.9661016949152542,0.00028683175973048916,16.000001906520254,16.000001906520254
0.004519774011299435,0.9830508474576272,0.14197187003202744,18.051224107202067,18.051224107202067
0.004519774011299435,1.0,0.001015855277858631,18.99999728477016,18.99999728477016
0.006779661016949153,0.0,0.001065980899205072,13.00000589357314,13.00000589357314
0.006779661016949153,0.01694915254237288,0.008400828287203312,15.999579723758847,15.999579723758847
0.006779661016949153,0.03389830508474576,9.53134030448846e-05,15.999998764884928,15.999998764884928
0.006779661016949153,0.05084745762711865,2.4825843524926544e-05,15.999999628121756,15.999999628121756
0.006779661016949153,0.06779661016949153,1.0669967552720426e-05,15.999999821560586,15.999999821560586
0.006779661016949153,0.0847457627118644,5.805668600848919e-06,15.999999895582029,15.999999895582029
0.006779661016949153,0.1016949152542373,3.6335842888336244e-06,15.99999993172794,15.99999993172794
0.006779661016949153,0.11864406779661017,2.4969081363965364e-06,15.9999999520951,15.9999999520951
0.006779661016949153,0.13559322033898305,1.8349278719058414e-06,15.999999964717183,15.999999964717183
0.006779661016949153,0.15254237288135594,1.4185949230814602e-06,15.999999973093002,15.999999973093002
0.006779661016949153,0.1694915254237288,1.1412283196157111e-06,15.99999997894638,15.99999997894638
0.006779661016949153,0.1864406779661017,9.480643763165026e-07,15.99999998320806,15.99999998320806
0.006779661016949153,0.2033898305084746,8.08794835003885e-07,15.999999986416626,15.999999986416626
0.006779661016949153,0.22033898305084745,7.056105461769171e-07,15.99999998890113,15.99999998890113
0.006779661016949153,0.23728813559322035,6.275241980067138e-07,15.99999999087252,15.99999999087252
0.006779661016949153,0.2542372881355932,5.674789503615455e-07,15.999999992471107,15.999999992471107
0.006779661016949153,0.2711864406779661,5.207882296386687e-07,15.999999993792951,15.999999993792951
0.006779661016949153,0.288135593220339,4.842519377275494e-07,15.999999994906032,15.999999994906032
0.006779661016949153,0.3050847457627119,4.556347916504291e-07,15.99999999585999,15.99999999585999
0.006779661016949153,0.3220338983050847,4.333473493158106e-07,15.999999996690555,15.999999996690555
0.006779661016949153,0.3389830508474576,4.1624504828614824e-07,15.999999997426022,15.999999997426022
0.006779661016949153,0.3559322033898305,4.034983552997459e-07,15.999999998087194,15.999999998087194
0.006779661016949153,0.3728813559322034,3.945071635764985e-07,15.999999998691829,15.999999998691829
0.006779661016949153,0.3898305084745763,3.8884356028794766e-07,15.999999999253015,15.999999999253015
0.006779661016949153,0.4067796610169492,3.862133370244059e-07,15.999999999782316,15.999999999782316
0.006779661016949153,0.423728813559322,3.864303065666759e-07,16.000000000289532,16.000000000289532
0.006779661016949153,0.4406779661016949,3.8939971909557906e-07,16.00000000078349,16.00000000078349
0.006779661016949153,0.4576271186440678,3.9510849662016125e-07,16.000000001271413,16.000000001271413
0.006779661016949153,0.4745762711864407,4.0362088671537686e-07,16.000000001760963,16.000000001760963
0.006779661016949153,0.4915254237288136,4.150788621533802e-07,16.000000002259377,16.000000002259377
0.006779661016949153,0.5084745762711864,4.2970709116815217e-07,16.000000002773543,16.000000002773543
0.006779661016949153,0.5254237288135594,4.4782268208785885e-07,16.00000000331165,16.00000000331165
0.006779661016949153,0.5423728813559322,4.698505301769447e-07,16.000000003881787,16.000000003881787
0.006779661016949153,0.559322033898305,4.963455125513729e-07,16.00000000449338,16.00000000449338
0.006779661016949153,0.576271186440678,5.280236124529679e-07,16.00000000515717,16.00000000515717
0.006779661016949153,0.5932203389830508,5.658050616161031e-07,16.00000000588579,16.00000000588579
0.006779661016949153,0.6101694915254238,6.108740511715315e-07,16.00000000669434,16.00000000669434
0.006779661016949153,0.6271186440677966,6.647619490585825e-07,16.000000007601482,16.000000007601482
0.006779661016949153,0.6440677966101694,7.294643767139102e-07,16.000000008630124,16.000000008630124
0.006779661016949153,0.6610169491525424,8.076081588214229e-07,16.00000000980898,16.00000000980898
0.006779661016949153,0.6779661016949152,9.026930408629839e-07,16.00000001117568,16.00000001117568
0.006779661016949153,0.6949152542372882,1.0194483253819161e-06,16.00000001277805,16.00000001277805
0.006779661016949153,0.711864406779661,1.1643695385617337e-06,16.00000001468087,16.00000001468087
0.006779661016949153,0.7288135593220338,1.3465451466412713e-06,16.000000016970162,16.000000016970162
0.006779661016949153,0.7457627118644068,1.578964063075287e-06,16.000000019765405,16.000000019765405
0.006779661016949153,0.7627118644067796,1.8806448558664567e-06,16.000000023235057,16.000000023235057
0.006779661016949153,0.7796610169491526,2.28022391002481e-06,16.0000000276235,16.0000000276235
0.006779661016949153,0.7966101694915254,2.8222418946316994e-06,16.0000000332961,16.0000000332961
0.006779661016949153,0.8135593220338984,3.578673901625512e-06,16.000000040819376,16.000000040819376
0.006779661016949153,0.8305084745762712,4.671251673863173e-06,16.00000005111051,16.00000005111051
0.006779661016949153,0.847457627118644,6.317592963431867e-06,16.000000065738053,16.000000065738053
0.006779661016949153,0.864406779661017,8.934515259296131e-06,16.000000087575316,16.000000087575316
0.006779661016949153,0.8813559322033898,1.33943089712721e-05,16.000000122344932,16.000000122344932
