J,mu,phi,<n>
0.0,0.0,0.006937497100538208,15.075945899647621
0.0,0.01694915254237288,6.868647579846769e-16,16.0
0.0,0.03389830508474576,3.116933618420958e-15,16.0
0.0,0.05084745762711865,1.0347182846402924e-16,16.0
0.0,0.06779661016949153,2.264735973876871e-15,16.0
0.0,0.0847457627118644,4.188716234998363e-16,16.0
0.0,0.1016949152542373,7.520368970406776e-16,16.0
0.0,0.11864406779661017,7.024910785153891e-16,16.0
0.0,0.13559322033898305,5.722560894276335e-16,16.0
0.0,0.15254237288135594,1.887056102270342e-15,16.0
0.0,0.1694915254237288,7.896825872851044e-16,16.0
0.0,0.1864406779661017,5.230248250245713e-16,16.0
0.0,0.2033898305084746,1.5159806228519876e-17,16.0
0.0,0.22033898305084745,6.619250812538455e-17,16.0
0.0,0.23728813559322035,1.1354780091438864e-16,16.0
0.0,0.2542372881355932,9.023440863716393e-17,16.0
0.0,0.2711864406779661,6.65240040816756e-16,16.0
0.0,0.288135593220339,9.104376465122964e-17,16.0
0.0,0.3050847457627119,1.8198015691401548e-16,16.0
0.0,0.3220338983050847,1.1047491492973942e-17,16.0
0.0,0.3389830508474576,1.274987540848307e-16,16.0
0.0,0.3559322033898305,1.618743100898665e-16,16.0
0.0,0.3728813559322034,1.3230142216135682e-16,16.0
0.0,0.3898305084745763,4.92484823318529e-17,16.0
0.0,0.4067796610169492,1.2773725779346223e-15,16.0
0.0,0.423728813559322,7.336044407794729e-17,16.0
0.0,0.4406779661016949,5.278704986591497e-16,16.0
0.0,0.4576271186440678,6.01827945175381e-16,16.0
0.0,0.4745762711864407,1.8713012385316636e-16,16.0
0.0,0.4915254237288136,2.586703101216632e-16,16.0
0.0,0.5084745762711864,1.8600984890558856e-15,16.0
0.0,0.5254237288135594,1.6118842606802714e-16,16.0
0.0,0.5423728813559322,4.968111601951645e-16,16.0
0.0,0.559322033898305,7.031524674739082e-17,16.0
0.0,0.576271186440678,2.7302658010134594e-16,16.0
0.0,0.5932203389830508,1.0941836000156184e-15,16.0
0.0,0.6101694915254238,1.8329637406948815e-16,16.0
0.0,0.6271186440677966,1.2535150472003273e-16,16.0
0.0,0.6440677966101694,6.486305737596581e-16,16.0
0.0,0.6610169491525424,8.022167309226101e-16,16.0
0.0,0.6779661016949152,3.432026566452035e-16,16.0
0.0,0.6949152542372882,3.995845263064428e-15,16.0
0.0,0.711864406779661,5.516140323464935e-16,16.0
0.0,0.7288135593220338,5.84940826465847e-17,16.0
0.0,0.7457627118644068,1.312197074267841e-16,16.0
0.0,0.7627118644067796,5.991963577268324e-16,16.0
0.0,0.7796610169491526,3.3156936370751343e-16,16.0
0.0,0.7966101694915254,8.820891176212162e-16,16.0
0.0,0.8135593220338984,8.419041873600927e-16,16.0
0.0,0.8305084745762712,1.6447775236503711e-15,16.0
0.0,0.847457627118644,2.4981229985686586e-16,16.0
0.0,0.864406779661017,3.9135719676224074e-16,16.0
0.0,0.8813559322033898,7.899247602744419e-16,16.0
0.0,0.8983050847457628,3.347052148255813e-15,16.0
0.0,0.9152542372881356,1.6953683016092882e-15,16.0
0.0,0.9322033898305084,1.0825869469431848e-15,16.0
0.0,0.9491525423728814,2.9527448918629927e-15,16.0
0.0,0.9661016949152542,2.79116185449337e-15,16.0
0.0,0.9830508474576272,1.112856118140461e-14,16.0
0.0,1.0,0.042430513135322076,16.935172634970776
0.0022598870056497176,0.0,0.0004154148059220286,15.000000843799489
0.0022598870056497176,0.01694915254237288,2.032330229108073e-05,15.999999636550672
0.0022598870056497176,0.03389830508474576,2.402558802759632e-06,15.999999932260666
0.0022598870056497176,0.05084745762711865,7.591548225714772e-07,15.999999972352011
0.0022598870056497176,0.06779661016949153,3.4898651632459093e-07,15.99999998510613
0.0022598870056497176,0.0847457627118644,1.9617808970635147e-07,15.999999990738578
0.0022598870056497176,0.1016949152542373,1.250977990910963e-07,15.999999993714791
0.0022598870056497176,0.11864406779661017,8.699208834345382e-08,15.999999995478017
0.0022598870056497176,0.13559322033898305,6.444920405309194e-08,15.999999996609345
0.0022598870056497176,0.15254237288135594,5.0116481769094304e-08,15.999999997379476
0.0022598870056497176,0.1694915254237288,4.04920907969039e-08,15.999999997928333
0.0022598870056497176,0.1864406779661017,3.3749513229861814e-08,15.999999998334777
0.0022598870056497176,0.2033898305084746,2.886578967143793e-08,15.999999998644148
0.0022598870056497176,0.22033898305084745,2.5234317213282213e-08,15.999999998886278
0.0022598870056497176,0.23728813559322035,2.2478131388967965e-08,15.999999999080075
0.0022598870056497176,0.2542372881355932,2.0353698352651816e-08,15.9999999992384
0.0022598870056497176,0.2711864406779661,1.8698510311492988e-08,15.999999999370186
0.0022598870056497176,0.288135593220339,1.74011510416806e-08,15.999999999481751
0.0022598870056497176,0.3050847457627119,1.6383546099514887e-08,15.999999999577767
0.0022598870056497176,0.3220338983050847,1.5590015689047963e-08,15.99999999966174
0.0022598870056497176,0.3389830508474576,1.4980350485913306e-08,15.999999999736305
0.0022598870056497176,0.3559322033898305,1.4525360335680825e-08,15.999999999803602
0.0022598870056497176,0.3728813559322034,1.4203874466543372e-08,15.999999999865784
0.0022598870056497176,0.3898305084745763,1.4000765574070838e-08,15.999999999923032
0.0022598870056497176,0.4067796610169492,1.390559932124295e-08,15.999999999977044
0.0022598870056497176,0.423728813559322,1.3911741851488302e-08,16.000000000028916
0.0022598870056497176,0.4406779661016949,1.4015765532150318e-08,16.000000000079233
0.0022598870056497176,0.4576271186440678,1.4217135972135504e-08,16.0000000001292
0.0022598870056497176,0.4745762711864407,1.4517997578948256e-08,16.000000000179142
0.0022598870056497176,0.4915254237288136,1.492324433221244e-08,16.00000000022959
0.0022598870056497176,0.5084745762711864,1.544063355044734e-08,16.00000000028153
0.0022598870056497176,0.5254237288135594,1.6081131818936182e-08,16.000000000336183
0.0022598870056497176,0.5423728813559322,1.6859432830847786e-08,16.000000000393445
0.0022598870056497176,0.559322033898305,1.7794713207341032e-08,16.000000000454563
0.0022598870056497176,0.576271186440678,1.8911673617846974e-08,16.000000000520934
0.0022598870056497176,0.5932203389830508,2.024197304519902e-08,16.000000000592827
0.0022598870056497176,0.6101694915254238,2.182625280958009e-08,16.000000000672628
0.0022598870056497176,0.6271186440677966,2.3716897721739202e-08,16.000000000761585
0.0022598870056497176,0.6440677966101694,2.5981909070621608e-08,16.000000000861363
0.0022598870056497176,0.6610169491525424,2.871040269499687e-08,16.000000000975206
0.0022598870056497176,0.6779661016949152,3.2020508305504e-08,16.000000001106002
0.0022598870056497176,0.6949152542372882,3.6070955573517374e-08,16.00000000125798
0.0022598870056497176,0.711864406779661,4.107827671892042e-08,16.00000000143647
0.0022598870056497176,0.7288135593220338,4.734312792164768e-08,16.000000001649102
0.0022598870056497176,0.7457627118644068,5.529130488028162e-08,16.00000000190505
0.0022598870056497176,0.7627118644067796,6.553967906595195e-08,16.000000002218187
0.0022598870056497176,0.7796610169491526,7.900533466965296e-08,16.00000000260752
0.0022598870056497176,0.7966101694915254,9.709296388750945e-08,16.00000000310002
0.0022598870056497176,0.8135593220338984,1.2202991735533295e-07,16.000000003737412
0.0022598870056497176,0.8305084745762712,1.574955607641088e-07,16.00000000458371
0.0022598870056497176,0.847457627118644,2.0987106877907086e-07,16.000000005741306
0.0022598870056497176,0.864406779661017,2.908999632177733e-07,16.000000007386216
0.0022598870056497176,0.8813559322033898,4.238482700697329e-07,16.000000009837777
0.0022598870056497176,0.8983050847457628,6.593775787977271e-07,16.000000013727107
0.0022598870056497176,0.9152542372881356,1.1225917926458566e-06,16.00000002045353
0.0022598870056497176,0.9322033898305084,2.1822952585392472e-06,16.00000003365629
0.0022598870056497176,0.9491525423728814,5.265776802673888e-06,16.000000065502874
0.0022598870056497176,0.9661016949152542,1.9402078239660103e-05,16.000000180783505
0.0022598870056497176,0.9830508474576272,0.0002797913771967046,16.000001887708333
0.0022598870056497176,1.0,0.00040923332644578734,16.99999958887106
0.004519774011299435,0.0,0.00042649494287099225,15.000000879960623
0.004519774011299435,0.01694915254237288,0.0002941218687899806,15.999996184799539
0.004519774011299435,0.03389830508474576,2.245523908272793e-05,15.999999632224231
0.004519774011299435,0.05084745762711865,6.598932067269367e-06,15.999999866880716
0.004519774011299435,0.06779661016949153,2.952175645566357e-06,15.999999931795672
0.004519774011299435,0.0847457627118644,1.6370144021094264e-06,15.999999958732214
0.004519774011299435,0.1016949152542373,1.035540846018917e-06,15.999999972468864
0.004519774011299435,0.11864406779661017,7.163750587150723e-07,15.999999980422036
0.004519774011299435,0.13559322033898305,5.288305099060534e-07,15.999999985443445
0.004519774011299435,0.15254237288135594,4.101538902854989e-07,15.999999988820946
0.004519774011299435,0.1694915254237288,3.307394692635686e-07,15.99999999120589
0.004519774011299435,0.1864406779661017,2.7525051020864823e-07,15.999999992956436
0.004519774011299435,0.2033898305084746,2.3514170259831113e-07,15.999999994283
0.004519774011299435,0.22033898305084745,2.053658796301659e-07,15.999999995315841
0.004519774011299435,0.23728813559322035,1.827965358476463e-07,15.999999996139142
0.004519774011299435,0.2542372881355932,1.6541905367505486e-07,15.999999996809864
0.004519774011299435,0.2711864406779661,1.5189192281712406e-07,15.999999997365759
0.004519774011299435,0.288135593220339,1.4129711468886038e-07,15.999999997835712
0.004519774011299435,0.3050847457627119,1.3299218212811408e-07,15.999999998238685
0.004519774011299435,0.3220338983050847,1.265195804814488e-07,15.999999998590887
0.004519774011299435,0.3389830508474576,1.2154937542848004e-07,15.999999998903128
0.004519774011299435,0.3559322033898305,1.1784213903610694e-07,15.999999999184295
0.004519774011299435,0.3728813559322034,1.1522447159723847e-07,15.999999999441695
0.004519774011299435,0.3898305084745763,1.1357254395533396e-07,15.999999999680771
0.004519774011299435,0.4067796610169492,1.1280109951281296e-07,15.999999999906215
0.004519774011299435,0.423728813559322,1.1285601543453808e-07,16.000000000122352
0.004519774011299435,0.4406779661016949,1.137095583796598e-07,16.000000000332676
0.004519774011299435,0.4576271186440678,1.1535751810460332e-07,16.000000000540517
0.004519774011299435,0.4745762711864407,1.1781795055083616e-07,16.000000000748766
0.004519774011299435,0.4915254237288136,1.2113127478474917e-07,16.000000000960274
0.004519774011299435,0.5084745762711864,1.253615966183746e-07,16.0000000011783
0.004519774011299435,0.5254237288135594,1.3059952838490734e-07,16.000000001406207
0.004519774011299435,0.5423728813559322,1.3696642960536183e-07,16.00000000164701
0.004519774011299435,0.559322033898305,1.446207163945076e-07,16.000000001904905
0.004519774011299435,0.576271186440678,1.5376659846204086e-07,16.00000000218402
0.004519774011299435,0.5932203389830508,1.6466620624889585e-07,16.000000002489287
0.004519774011299435,0.6101694915254238,1.7765631810569095e-07,16.000000002827353
0.004519774011299435,0.6271186440677966,1.9317167626769237e-07,16.000000003205223
0.004519774011299435,0.6440677966101694,2.1177754204879297e-07,16.00000000363206
0.004519774011299435,0.6610169491525424,2.3421617061904894e-07,16.000000004119617
0.004519774011299435,0.6779661016949152,2.614736066090455e-07,16.000000004682107
0.004519774011299435,0.6949152542372882,2.9487794036691026e-07,16.000000005338563
0.004519774011299435,0.711864406779661,3.36246308314414e-07,16.00000000611364
0.004519774011299435,0.7288135593220338,3.8810997308307806e-07,16.000000007040647
0.004519774011299435,0.7457627118644068,4.540677504423498e-07,16.000000008164577
0.004519774011299435,0.7627118644067796,5.393567000678425e-07,16.000000009548813
0.004519774011299435,0.7796610169491526,6.518045084795029e-07,16.00000001128328
0.004519774011299435,0.7966101694915254,8.034777639348349e-07,16.000000013500607
0.004519774011299435,0.8135593220338984,1.0136614877217137e-06,16.000000016402186
0.004519774011299435,0.8305084745762712,1.3145229065543057e-06,16.000000020306043
0.004519774011299435,0.847457627118644,1.76254639827193e-06,16.000000025740377
0.004519774011299435,0.864406779661017,2.463377645319228e-06,16.00000003363305
0.004519774011299435,0.8813559322033898,3.630957621860743e-06,16.000000045741764
0.004519774011299435,0.8983050847457628,5.745835996946674e-06,16.000000065744445
0.004519774011299435,0.9152542372881356,1.0051703208891893e-05,16.000000102468178
0.004519774011299435,0.9322033898305084,2.0512229557084553e-05,16.000000181964264
0.004519774011299435,0.9491525423728814,5.49878921482886e-05,16.0000004142025
0.004519774011299435,0.9661016949152542,0.00028683021845318725,16.000001906510334
0.004519774011299435,0.9830508474576272,0.0018537185179511035,16.999991622932278
0.004519774011299435,1.0,0.00041396758957090485,16.999999582014173
0.006779661016949153,0.0,0.00043788799302069093,15.000000917819571
0.006779661016949153,0.01694915254237288,0.008397659082063231,15.999579948427842
0.006779661016949153,0.03389830508474576,9.531304836329964e-05,15.999998764889048
0.006779661016949153,0.05084745762711865,2.482581437863316e-05,15.99999962812212
