J,mu,phi,<n>,<dN^2>
0.0,0.0847457627118644,4.3390488383722176e-16,9.0,9.0
0.0,0.1016949152542373,1.1885560550465365e-15,9.0,9.0
0.0,0.11864406779661017,3.1676303673196188e-15,9.0,9.0
0.0,0.13559322033898305,2.873380587924691e-16,9.0,9.0
0.0,0.15254237288135594,1.3490641486716173e-15,9.0,9.0
0.0,0.1694915254237288,1.2818249090838013e-16,9.0,9.0
0.0,0.1864406779661017,5.303055254407039e-15,9.0,9.0
0.0,0.2033898305084746,1.2071241096142014e-16,9.0,9.0
0.0,0.22033898305084745,2.298014979065108e-16,9.0,9.0
0.0,0.23728813559322035,2.5266166558348456e-16,9.0,9.0
0.0,0.2542372881355932,2.1196047003217114e-16,9.0,9.0
0.0,0.2711864406779661,4.5777298656213425e-17,9.0,9.0
0.0,0.288135593220339,7.752684204139034e-16,9.0,9.0
0.0,0.3050847457627119,1.2150798800711657e-15,9.0,9.0
0.0,0.3220338983050847,2.2306535757951406e-16,9.0,9.0
0.0,0.3389830508474576,2.2290101082678406e-16,9.0,9.0
0.0,0.3559322033898305,1.0089779198248404e-15,9.0,9.0
0.0,0.3728813559322034,1.1975934400392624e-15,9.0,9.0
0.0,0.3898305084745763,4.4220679217400454e-16,9.0,9.0
0.0,0.4067796610169492,1.4510461261588565e-16,9.0,9.0
0.0,0.423728813559322,5.970124221133297e-16,9.0,9.0
0.0,0.4406779661016949,8.34225346311057e-16,9.0,9.0
0.0,0.4576271186440678,2.1732262270921123e-16,9.0,9.0
0.0,0.4745762711864407,2.3928601786918026e-16,9.0,9.0
0.0,0.4915254237288136,1.2113361597161182e-16,9.0,9.0
0.0,0.5084745762711864,3.7010273781465787e-16,9.0,9.0
0.0,0.5254237288135594,5.154511248864976e-16,9.0,9.0
0.0,0.5423728813559322,2.248858228300968e-16,9.0,9.0
0.0,0.559322033898305,1.3218544703008739e-15,9.0,9.0
0.0,0.576271186440678,3.858966543453811e-16,9.0,9.0
