J,mu,phi,<n>
0.0,0.0,0.03754543952216893,3.2268466075448634
0.0,0.01694915254237288,9.628325338567423e-15,7.0
0.0,0.03389830508474576,2.9033234020283193e-15,7.0
0.0,0.05084745762711865,5.127031250942938e-15,7.0
0.0,0.06779661016949153,3.5522843119215155e-15,7.0
0.0,0.0847457627118644,2.106140266323142e-15,7.0
0.0,0.1016949152542373,1.6041550164752745e-15,7.0
0.0,0.11864406779661017,9.463127557898571e-16,7.0
0.0,0.13559322033898305,1.1287072235609904e-15,7.0
0.0,0.15254237288135594,2.8008106364875e-16,7.0
0.0,0.1694915254237288,2.3023568783452187e-15,7.0
0.0,0.1864406779661017,1.6025912551433372e-17,7.0
0.0,0.2033898305084746,5.328068845688177e-16,7.0
0.0,0.22033898305084745,1.8636662176079197e-16,7.0
0.0,0.23728813559322035,1.1032303660214703e-15,7.0
0.0,0.2542372881355932,2.8995075932843605e-15,7.0
0.0,0.2711864406779661,1.5073735401866788e-15,7.0
0.0,0.288135593220339,8.658283758116966e-16,7.0
0.0,0.3050847457627119,4.529714895764792e-16,7.0
0.0,0.3220338983050847,6.947453068487365e-16,7.0
0.0,0.3389830508474576,1.0297853262723922e-15,7.0
0.0,0.3559322033898305,3.3977842885754724e-16,7.0
0.0,0.3728813559322034,2.40192783824681e-16,7.0
0.0,0.3898305084745763,5.192997785421998e-16,7.0
0.0,0.4067796610169492,1.4138046797581106e-15,7.0
0.0,0.423728813559322,8.828850343946173e-16,7.0
0.0,0.4406779661016949,1.3005637014129083e-16,7.0
0.0,0.4576271186440678,4.449713737878059e-16,7.0
0.0,0.4745762711864407,1.0663989355526778e-16,7.0
0.0,0.4915254237288136,7.743374271695795e-16,7.0
0.0,0.5084745762711864,4.154530212725981e-16,7.0
0.0,0.5254237288135594,7.26757672127736e-17,7.0
0.0,0.5423728813559322,8.771344645080907e-17,7.0
0.0,0.559322033898305,3.1111197574461225e-16,7.0
0.0,0.576271186440678,4.1521975202453167e-17,7.0
0.0,0.5932203389830508,1.67974727847949e-15,7.0
0.0,0.6101694915254238,1.3477778431535022e-15,7.0
0.0,0.6271186440677966,3.3695897258014984e-16,7.0
0.0,0.6440677966101694,7.582964531886871e-16,7.0
0.0,0.6610169491525424,4.419611480303968e-15,7.0
0.0,0.6779661016949152,7.448368125338269e-16,7.0
0.0,0.6949152542372882,2.5488346388927237e-15,7.0
0.0,0.711864406779661,4.196856681213394e-15,7.0
0.0,0.7288135593220338,1.4339443346123037e-15,7.0
0.0,0.7457627118644068,1.2827459295139362e-15,7.0
0.0,0.7627118644067796,3.3149874838366695e-15,7.0
0.0,0.7796610169491526,4.861578597786793e-15,7.0
0.0,0.7966101694915254,2.5633712372884967e-16,7.0
0.0,0.8135593220338984,3.7975064523567254e-15,7.0
0.0,0.8305084745762712,3.4260927736281775e-15,7.0
0.0,0.847457627118644,6.852082411410144e-16,7.0
0.0,0.864406779661017,8.240135274767089e-15,7.0
0.0,0.8813559322033898,5.3020341962972075e-15,7.0
0.0,0.8983050847457628,1.825919112265001e-14,7.0
0.0,0.9152542372881356,9.504998669968253e-15,7.0
0.0,0.9322033898305084,2.950094492414505e-15,7.0
0.0,0.9491525423728814,6.545806328362852e-14,7.0
0.0,0.9661016949152542,3.3402027211213635e-14,7.0
0.0,0.9830508474576272,5.822043112003543e-14,7.0
0.0,1.0,0.16546638618334147,10.347489122852783
0.0022598870056497176,0.0,0.08288813021815672,3.976528414274317
0.0022598870056497176,0.01694915254237288,0.00018951794618339508,6.999999765217215
0.0022598870056497176,0.03389830508474576,8.303926084248413e-05,6.999999957960711
0.0022598870056497176,0.05084745762711865,5.450110679355675e-05,6.999999983135588
0.0022598870056497176,0.06779661016949153,4.1295482710548017e-05,6.999999990998874
0.0022598870056497176,0.0847457627118644,3.3709238049535615e-05,6.99999999443483
0.0022598870056497176,0.1016949152542373,2.8804551470392803e-05,6.999999996237878
0.0022598870056497176,0.11864406779661017,2.5388657634014863e-05,6.999999997300846
0.0022598870056497176,0.13559322033898305,2.2885765104863863e-05,6.999999997980389
0.0022598870056497176,0.15254237288135594,2.098388671691776e-05,6.99999999844167
0.0022598870056497176,0.1694915254237288,1.949935151976191e-05,6.999999998769668
0.0022598870056497176,0.1864406779661017,1.8317048140454243e-05,6.999999999011757
0.0022598870056497176,0.2033898305084746,1.73612237214916e-05,6.999999999196095
0.0022598870056497176,0.22033898305084745,1.658004262755305e-05,6.999999999340119
0.0022598870056497176,0.23728813559322035,1.593689228342831e-05,6.999999999455284
0.0022598870056497176,0.2542372881355932,1.5405230980204434e-05,6.999999999549271
0.0022598870056497176,0.2711864406779661,1.4965402139278898e-05,6.999999999627437
0.0022598870056497176,0.288135593220339,1.4602592774974983e-05,6.999999999693574
0.0022598870056497176,0.3050847457627119,1.4305484827084408e-05,6.9999999997504645
0.0022598870056497176,0.3220338983050847,1.4065340873163765e-05,6.999999999800192
0.0022598870056497176,0.3389830508474576,1.3875370540319702e-05,6.999999999844348
0.0022598870056497176,0.3559322033898305,1.3730283344981139e-05,6.999999999884139
0.0022598870056497176,0.3728813559322034,1.3625968496093777e-05,6.999999999920598
0.0022598870056497176,0.3898305084745763,1.3559263206087207e-05,6.999999999954506
0.0022598870056497176,0.4067796610169492,1.3527784214961967e-05,6.9999999999864935
0.0022598870056497176,0.423728813559322,1.3529805547924206e-05,7.000000000017123
0.0022598870056497176,0.4406779661016949,1.356417105229629e-05,7.0000000000469145
0.0022598870056497176,0.4576271186440678,1.3630233949564795e-05,7.000000000076342
0.0022598870056497176,0.4745762711864407,1.3727818225371695e-05,7.0000000001058575
0.0022598870056497176,0.4915254237288136,1.3857198523119543e-05,7.000000000135787
0.0022598870056497176,0.5084745762711864,1.4019096718045488e-05,7.000000000166598
0.0022598870056497176,0.5254237288135594,1.421469440641244e-05,7.000000000198731
0.0022598870056497176,0.5423728813559322,1.4445661798536462e-05,7.0000000002327205
0.0022598870056497176,0.559322033898305,1.4714204411247342e-05,7.000000000268994
0.0022598870056497176,0.576271186440678,1.5023130363691376e-05,7.000000000308227
0.0022598870056497176,0.5932203389830508,1.5375942443765468e-05,7.000000000351044
0.0022598870056497176,0.6101694915254238,1.577696112976135e-05,7.000000000398358
0.0022598870056497176,0.6271186440677966,1.6231487397638207e-05,7.000000000451104
0.0022598870056497176,0.6440677966101694,1.6746017889288035e-05,7.000000000510582
0.0022598870056497176,0.6610169491525424,1.7328530314335747e-05,7.000000000578303
0.0022598870056497176,0.6779661016949152,1.7988865092434443e-05,7.000000000656229
0.0022598870056497176,0.6949152542372882,1.8739241063361453e-05,7.000000000746851
0.0022598870056497176,0.711864406779661,1.959496180232188e-05,7.000000000853473
0.0022598870056497176,0.7288135593220338,2.057539828967607e-05,7.000000000980493
0.0022598870056497176,0.7457627118644068,2.1705381221216453e-05,7.000000001133795
0.0022598870056497176,0.7627118644067796,2.3017215710921937e-05,7.0000000013215296
