J,mu,phi,<n>,<dN^2>
0.03728813559322034,0.1016949152542373,5.076251395757721e-05,8.9999995595451,8.9999995595451
0.03728813559322034,0.11864406779661017,2.384768339078345e-05,8.999999729674988,8.999999729674988
0.03728813559322034,0.13559322033898305,1.337722113291714e-05,8.999999813868724,8.999999813868724
0.03728813559322034,0.15254237288135594,8.412662498268948e-06,8.999999863468593,8.999999863468593
0.03728813559322034,0.1694915254237288,5.740834676798965e-06,8.999999895749683,8.999999895749683
0.03728813559322034,0.1864406779661017,4.168746428025889e-06,8.999999918198741,8.999999918198741
0.03728813559322034,0.2033898305084746,3.1803140337773724e-06,8.999999934583501,8.999999934583501
0.03728813559322034,0.22033898305084745,2.526416062290982e-06,8.999999946999596,8.999999946999596
0.03728813559322034,0.23728813559322035,2.0763603355300626e-06,8.999999956700691,8.999999956700691
0.03728813559322034,0.2542372881355932,1.7569366449897847e-06,8.999999964479736,8.999999964479736
0.03728813559322034,0.2711864406779661,1.5249055531666511e-06,8.999999970860683,8.999999970860683
0.03728813559322034,0.288135593220339,1.353600296425008e-06,8.999999976203288,8.999999976203288
0.03728813559322034,0.3050847457627119,1.2259841817337096e-06,8.999999980762665,8.999999980762665
0.03728813559322034,0.3220338983050847,1.1308626619798801e-06,8.999999984724367,8.999999984724367
0.03728813559322034,0.3389830508474576,1.0607253911077902e-06,8.999999988226918,8.999999988226918
0.03728813559322034,0.3559322033898305,1.0104720125845031e-06,8.999999991377045,8.999999991377045
0.03728813559322034,0.3728813559322034,9.76638085424183e-07,8.999999994258134,8.999999994258134
0.03728813559322034,0.3898305084745763,9.56915472168969e-07,8.999999996937094,8.999999996937094
0.03728813559322034,0.4067796610169492,9.498533864e-07,8.999999999470228,8.999999999470228
0.03728813559322034,0.423728813559322,9.546753800900627e-07,9.000000001905159,9.000000001905159
0.03728813559322034,0.4406779661016949,9.711753133454713e-07,9.000000004284404,9.000000004284404
0.03728813559322034,0.4576271186440678,9.996717737517762e-07,9.00000000664623,9.00000000664623
0.03728813559322034,0.4745762711864407,1.0410109892584308e-06,9.000000009028293,9.000000009028293
0.03728813559322034,0.4915254237288136,1.0966159587153734e-06,9.00000001146767,9.00000001146767
0.03728813559322034,0.5084745762711864,1.16858629025714e-06,9.000000014002381,9.000000014002381
0.03728813559322034,0.5254237288135594,1.2598604875969153e-06,9.000000016674228,9.000000016674228
0.03728813559322034,0.5423728813559322,1.3744619430244653e-06,9.000000019529514,9.000000019529514
0.03728813559322034,0.559322033898305,1.5178633598398542e-06,9.000000022621736,9.000000022621736
0.03728813559322034,0.576271186440678,1.69752571582684e-06,9.000000026014103,9.000000026014103
0.03728813559322034,0.5932203389830508,1.9237021212487802e-06,9.000000029783974,9.000000029783974
0.03728813559322034,0.6101694915254238,2.2106548636184595e-06,9.000000034027254,9.000000034027254
0.03728813559322034,0.6271186440677966,2.5785342641183624e-06,9.000000038865586,9.000000038865586
0.03728813559322034,0.6440677966101694,3.0563475171140684e-06,9.000000044458115,9.000000044458115
0.03728813559322034,0.6610169491525424,3.6867788996851923e-06,9.000000051016176,9.000000051016176
0.03728813559322034,0.6779661016949152,4.534264174601037e-06,9.000000058828343,9.000000058828343
0.03728813559322034,0.6949152542372882,5.699017000028131e-06,9.000000068300384,9.000000068300384
0.03728813559322034,0.711864406779661,7.342451449532894e-06,9.000000080022327,9.000000080022327
0.03728813559322034,0.7288135593220338,9.735647509875261e-06,9.000000094887357,9.000000094887357
0.03728813559322034,0.7457627118644068,1.3357576649453998e-05,9.00000011432067,9.00000011432067
0.03728813559322034,0.7627118644067796,1.9109917719773272e-05,9.000000140753803,9.000000140753803
0.03728813559322034,0.7796610169491526,2.883518161255398e-05,9.000000178741361,9.000000178741361
0.03728813559322034,0.7966101694915254,4.674295354120895e-05,9.000000238058352,9.000000238058352
0.03728813559322034,0.8135593220338984,8.416463933714387e-05,9.000000344743276,9.000000344743276
0.03728813559322034,0.8305084745762712,0.00018123129162388326,9.000000601025215,9.000000601025215
0.03728813559322034,0.847457627118644,0.0005996035273813388,9.000002005146003,9.000002005146003
0.03728813559322034,0.864406779661017,0.0031504002890474503,9.999978231547999,9.999978231547999
0.03728813559322034,0.8813559322033898,0.0005520971937062558,9.99999932816916,9.99999932816916
0.03728813559322034,0.8983050847457628,0.00030256669042087465,9.999999795944278,9.999999795944278
0.03728813559322034,0.9152542372881356,0.00020838711943037247,9.999999901583346,9.999999901583346
0.03728813559322034,0.9322033898305084,0.00015892200000140877,9.999999941537121,9.999999941537121
0.03728813559322034,0.9491525423728814,0.00012843625028306256,9.999999960854295,9.999999960854295
0.03728813559322034,0.9661016949152542,0.00010776474472995562,9.999999971663259,9.999999971663259
0.03728813559322034,0.9830508474576272,9.282529186579776e-05,9.999999978331736,9.999999978331736
0.03728813559322034,1.0,8.152398947366682e-05,9.99999998274498,9.99999998274498
0.04067796610169492,0.0,0.00011268347954286629,8.000000055472432,8.000000055472432
0.04067796610169492,0.01694915254237288,0.00014890094053648592,8.000000092243965,8.000000092243965
0.04067796610169492,0.03389830508474576,0.0002194329296280746,8.000000192695069,8.000000192695069
0.04067796610169492,0.05084745762711865,0.0004169492222372487,8.000000677815077,8.000000677815077
0.04067796610169492,0.06779661016949153,0.004177268770621823,8.000067327450683,8.000067327450683
0.04067796610169492,0.0847457627118644,0.0002940236411920146,8.999998328488319,8.999998328488319
0.04067796610169492,0.1016949152542373,8.539090346864127e-05,8.999999394663941,8.999999394663941
0.04067796610169492,0.11864406779661017,3.8341300802758425e-05,8.999999650644266,8.999999650644266
0.04067796610169492,0.13559322033898305,2.106751080665425e-05,8.999999765763228,8.999999765763228
0.04067796610169492,0.15254237288135594,1.3103517584698767e-05,8.999999830659775,8.999999830659775
0.04067796610169492,0.1694915254237288,8.884746703209012e-06,8.999999871861792,8.999999871861792
0.04067796610169492,0.1864406779661017,6.426584058316432e-06,8.999999900067852,8.999999900067852
0.04067796610169492,0.2033898305084746,4.890915910266454e-06,8.99999992043421,8.99999992043421
0.04067796610169492,0.22033898305084745,3.879456790336283e-06,8.9999999357485,8.9999999357485
0.04067796610169492,0.23728813559322035,3.1854962516182776e-06,8.99999994764479,8.99999994764479
0.04067796610169492,0.2542372881355932,2.6941274033885033e-06,8.999999957141702,8.999999957141702
0.04067796610169492,0.2711864406779661,2.3378676289883227e-06,8.999999964904958,8.999999964904958
0.04067796610169492,0.288135593220339,2.075277547847566e-06,8.999999971387838,8.999999971387838
0.04067796610169492,0.3050847457627119,1.8799717207537171e-06,8.99999997690841,8.99999997690841
0.04067796610169492,0.3220338983050847,1.7346605370581937e-06,8.999999981697693,8.999999981697693
0.04067796610169492,0.3389830508474576,1.627772805877032e-06,8.999999985927346,8.999999985927346
0.04067796610169492,0.3559322033898305,1.5514696270124242e-06,8.999999989728119,8.999999989728119
0.04067796610169492,0.3728813559322034,1.5004420031594077e-06,8.999999993202822,8.999999993202822
0.04067796610169492,0.3898305084745763,1.4711684489988254e-06,8.999999996434434,8.999999996434434
0.04067796610169492,0.4067796610169492,1.4614540176978235e-06,8.999999999490742,8.999999999490742
0.04067796610169492,0.423728813559322,1.4701498472817498e-06,9.000000002430815,9.000000002430815
0.04067796610169492,0.4406779661016949,1.4969958400778747e-06,9.000000005305997,9.000000005305997
0.04067796610169492,0.4576271186440678,1.5425549867983362e-06,9.000000008164665,9.000000008164665
0.04067796610169492,0.4745762711864407,1.6082244180420054e-06,9.000000011052371,9.000000011052371
0.04067796610169492,0.4915254237288136,1.6963205590754176e-06,9.000000014015278,9.000000014015278
0.04067796610169492,0.5084745762711864,1.8102468948208434e-06,9.000000017101621,9.000000017101621
0.04067796610169492,0.5254237288135594,1.95476479915218e-06,9.00000002036375,9.00000002036375
0.04067796610169492,0.5423728813559322,2.136404105291785e-06,9.000000023860133,9.000000023860133
0.04067796610169492,0.559322033898305,2.364073710993569e-06,9.00000002765978,9.00000002765978
0.04067796610169492,0.576271186440678,2.649969655220213e-06,9.000000031844705,9.000000031844705
0.04067796610169492,0.5932203389830508,3.0109398200959035e-06,9.000000036515543,9.000000036515543
0.04067796610169492,0.6101694915254238,3.4705687989233955e-06,9.000000041799433,9.000000041799433
0.04067796610169492,0.6271186440677966,4.0624313948327075e-06,9.000000047859716,9.000000047859716
0.04067796610169492,0.6440677966101694,4.8352995226595285e-06,9.00000005491217,9.00000005491217
0.04067796610169492,0.6610169491525424,5.861725038465459e-06,9.000000063249056,9.000000063249056
0.04067796610169492,0.6779661016949152,7.252680725921702e-06,9.000000073277384,9.000000073277384
0.04067796610169492,0.6949152542372882,9.183559433898866e-06,9.00000008558336,9.00000008558336
0.04067796610169492,0.711864406779661,1.1942593353065859e-05,9.000000101045845,9.000000101045845
0.04067796610169492,0.7288135593220338,1.6026363198306803e-05,9.000000121049187,9.000000121049187
0.04067796610169492,0.7457627118644068,2.2342066210226823e-05,9.000000147920252,9.000000147920252
0.04067796610169492,0.7627118644067796,3.267653611380695e-05,9.000000185929242,9.000000185929242
0.04067796610169492,0.7796610169491526,5.092351989485882e-05,9.000000243962932,9.000000243962932
0.04067796610169492,0.7966101694915254,8.68963041575565e-05,9.000000344473628,9.000000344473628
0.04067796610169492,0.8135593220338984,0.0001718418641701845,9.000000566370108,9.000000566370108
0.04067796610169492,0.8305084745762712,0.00046468162690955795,9.000001461654533,9.000001461654533
0.04067796610169492,0.847457627118644,0.012232028832399624,9.000341716528967,9.000341716528967
0.04067796610169492,0.864406779661017,0.000792530112892698,9.99999863543864,9.99999863543864
0.04067796610169492,0.8813559322033898,0.00038415853053037625,9.999999676307617,9.999999676307617
0.04067796610169492,0.8983050847457628,0.0002535299464972699,9.999999856861486,9.999999856861486
0.04067796610169492,0.9152542372881356,0.00018919920034978345,9.999999918684294,9.999999918684294
0.04067796610169492,0.9322033898305084,0.00015090965580422192,9.999999947021658,9.999999947021658
0.04067796610169492,0.9491525423728814,0.00012551061587175126,9.999999962354341,9.999999962354341
0.04067796610169492,0.9661016949152542,0.00010743034057971412,9.999999971596948,9.999999971596948
0.04067796610169492,0.9830508474576272,9.390378601799501e-05,9.999999977610438,9.999999977610438
0.04067796610169492,1.0,8.340297561817173e-05,9.999999981752525,9.999999981752525
0.0440677966101695,0.0,0.00011801419018332742,8.000000060218353,8.000000060218353
0.0440677966101695,0.01694915254237288,0.00015260436905025073,8.000000095834968,8.000000095834968
0.0440677966101695,0.03389830508474576,0.00021588550334854698,8.000000184174949,8.000000184174949
0.0440677966101695,0.05084745762711865,0.00036885258070986965,8.000000522259318,8.000000522259318
0.0440677966101695,0.06779661016949153,0.0012659145402879892,8.00000606106901,8.00000606106901
0.0440677966101695,0.0847457627118644,0.0006175304801327163,8.999996276986222,8.999996276986222
0.0440677966101695,0.1016949152542373,0.00014169462629755317,8.999999141818583,8.999999141818583
0.0440677966101695,0.11864406779661017,5.997938132678328e-05,8.99999954728143,8.99999954728143
0.0440677966101695,0.13559322033898305,3.2143666358068876e-05,8.999999706796322,8.999999706796322
0.0440677966101695,0.15254237288135594,1.9736862704893812e-05,8.999999791769609,8.999999791769609
0.0440677966101695,0.1694915254237288,1.3284733169137216e-05,8.999999844108057,8.999999844108057
0.0440677966101695,0.1864406779661017,9.56698961137805e-06,8.999999879278333,8.999999879278333
0.0440677966101695,0.2033898305084746,7.261157466239875e-06,8.999999904359784,8.999999904359784
0.0440677966101695,0.22033898305084745,5.749888110756411e-06,8.999999923053906,8.999999923053906
0.0440677966101695,0.23728813559322035,4.716633742800017e-06,8.999999937481546,8.999999937481546
0.0440677966101695,0.2542372881355932,3.986934756843483e-06,8.99999994894237,8.99999994894237
0.0440677966101695,0.2711864406779661,3.458977169778465e-06,8.999999958275303,8.999999958275303
0.0440677966101695,0.288135593220339,3.070536175052903e-06,8.999999966045607,8.999999966045607
0.0440677966101695,0.3050847457627119,2.7821386433719903e-06,8.999999972647506,8.999999972647506
0.0440677966101695,0.3220338983050847,2.5679974491477316e-06,8.999999978364906,8.999999978364906
0.0440677966101695,0.3389830508474576,2.4109007264690313e-06,8.999999983407738,8.999999983407738
0.0440677966101695,0.3559322033898305,2.2992198136767185e-06,8.999999987935814,8.999999987935814
0.0440677966101695,0.3728813559322034,2.2251048768841427e-06,8.999999992073969,8.999999992073969
0.0440677966101695,0.3898305084745763,2.183374988432125e-06,8.999999995922124,8.999999995922124
0.0440677966101695,0.4067796610169492,2.1708319841905e-06,8.999999999563563,8.999999999563563
0.0440677966101695,0.423728813559322,2.1858459558669393e-06,9.000000003068934,9.000000003068934
0.0440677966101695,0.4406779661016949,2.22812639685403e-06,9.000000006501276,9.000000006501276
0.0440677966101695,0.4576271186440678,2.2986323146688854e-06,9.000000009918926,9.000000009918926
0.0440677966101695,0.4745762711864407,2.3996000214849986e-06,9.00000001337812,9.00000001337812
0.0440677966101695,0.4915254237288136,2.534686386231785e-06,9.000000016935429,9.000000016935429
0.0440677966101695,0.5084745762711864,2.709242754209365e-06,9.000000020650775,9.000000020650775
0.0440677966101695,0.5254237288135594,2.930754527758058e-06,9.000000024589507,9.000000024589507
0.0440677966101695,0.5423728813559322,3.2095081607559916e-06,9.00000002882617,9.00000002882617
0.0440677966101695,0.559322033898305,3.559587462184277e-06,9.000000033448142,9.000000033448142
0.0440677966101695,0.576271186440678,4.0003653735307275e-06,9.00000003856147,9.00000003856147
0.0440677966101695,0.5932203389830508,4.558765080975917e-06,9.00000004429748,9.00000004429748
0.0440677966101695,0.6101694915254238,5.272750558230349e-06,9.000000050824335,9.000000050824335
0.0440677966101695,0.6271186440677966,6.196841607577767e-06,9.000000058361234,9.000000058361234
0.0440677966101695,0.6440677966101694,7.411071470838243e-06,9.000000067202553,9.000000067202553
0.0440677966101695,0.6610169491525424,9.03601456894388e-06,9.000000077755459,9.000000077755459
0.0440677966101695,0.6779661016949152,1.1258973989813001e-05,9.00000009060011,9.00000009060011
0.0440677966101695,0.6949152542372882,1.4381714148166952e-05,9.000000106598407,9.000000106598407
0.0440677966101695,0.711864406779661,1.891230012200371e-05,9.000000127092383,9.000000127092383
0.0440677966101695,0.7288135593220338,2.5753952509300325e-05,9.000000154305313,9.000000154305313
0.0440677966101695,0.7457627118644068,3.662752468689717e-05,9.00000019223957,9.00000019223957
0.0440677966101695,0.7627118644067796,5.51275149898926e-05,9.000000248990954,9.000000248990954
0.0440677966101695,0.7796610169491526,8.980327601286794e-05,9.00000034405831,9.00000034405831
0.0440677966101695,0.7966101694915254,0.00016553682110685106,9.000000539870072,9.000000539870072
0.0440677966101695,0.8135593220338984,0.00038759256874283904,9.000001180657295,9.000001180657295
0.0440677966101695,0.8305084745762712,0.0021692813031670677,9.000013494146565,9.000013494146565
0.0440677966101695,0.847457627118644,0.0012396687967936991,9.999996707779706,9.999996707779706
0.0440677966101695,0.864406779661017,0.0004952523685774089,9.999999470438938,9.999999470438938
0.0440677966101695,0.8813559322033898,0.0003094477728479136,9.99999979041715,9.99999979041715
0.0440677966101695,0.8983050847457628,0.00022503025763645102,9.999999887092686,9.999999887092686
0.0440677966101695,0.9152542372881356,0.0001768023748371609,9.999999928706853,9.999999928706853
0.0440677966101695,0.9322033898305084,0.0001456000727986965,9.999999950379603,9.999999950379603
0.0440677966101695,0.9491525423728814,0.0001237602092726292,9.999999963111124,9.999999963111124
0.0440677966101695,0.9661016949152542,0.00010761855166293345,9.999999971241147,9.999999971241147
0.0440677966101695,0.9830508474576272,9.520233100417997e-05,9.99999997676227,9.99999997676227
0.0440677966101695,1.0,8.535521680648022e-05,9.999999980693408,9.999999980693408
0.04745762711864407,0.0,0.00012359729843411342,8.000000065327113,8.000000065327113
0.04745762711864407,0.01694915254237288,0.0001569513862584961,8.000000100235585,8.000000100235585
0.04745762711864407,0.03389830508474576,0.0002149678999871949,8.000000180342468,8.000000180342468
0.04745762711864407,0.05084745762711865,0.00034104812164353443,8.000000439890673,8.000000439890673
0.04745762711864407,0.06779661016949153,0.0008249399035396614,8.00000252656227,8.00000252656227
0.04745762711864407,0.0847457627118644,0.001660050876675269,8.99998472619075,8.99998472619075
0.04745762711864407,0.1016949152542373,0.00023512484531965674,8.999998712944256,8.999998712944256
0.04745762711864407,0.11864406779661017,9.193152341893454e-05,8.999999407465936,8.999999407465936
0.04745762711864407,0.13559322033898305,4.7785850458111884e-05,8.999999633534445,8.999999633534445
0.04745762711864407,0.15254237288135594,2.8902864335096617e-05,8.99999974542461,8.99999974542461
0.04745762711864407,0.1694915254237288,1.929216895360699e-05,8.999999811818881,8.999999811818881
0.04745762711864407,0.1864406779661017,1.382455354449894e-05,8.999999855460553,8.999999855460553
0.04745762711864407,0.2033898305084746,1.046085641921312e-05,8.999999886138205,8.999999886138205
0.04745762711864407,0.22033898305084745,8.268292611178685e-06,8.999999908774804,8.999999908774804
0.04745762711864407,0.23728813559322035,6.775029952488896e-06,8.99999992611773,8.99999992611773
0.04745762711864407,0.2542372881355932,5.723497327690527e-06,8.999999939818512,8.999999939818512
0.04745762711864407,0.2711864406779661,4.964418759119505e-06,8.999999950928546,8.999999950928546
0.04745762711864407,0.288135593220339,4.407038199251659e-06,8.99999996014819,8.99999996014819
0.04745762711864407,0.3050847457627119,3.99401713639806e-06,8.99999996796183,8.99999996796183
0.04745762711864407,0.3220338983050847,3.688021619276651e-06,8.999999974715847,8.999999974715847
0.04745762711864407,0.3389830508474576,3.4642059867505077e-06,8.999999980664908,8.999999980664908
0.04745762711864407,0.3559322033898305,3.305833978989822e-06,8.999999986002225,8.999999986002225
0.04745762711864407,0.3728813559322034,3.201649144749569e-06,8.99999999087789,8.99999999087789
0.04745762711864407,0.3898305084745763,3.1442639181498464e-06,8.999999995412391,8.999999995412391
0.04745762711864407,0.4067796610169492,3.1291687038430325e-06,8.99999999970517,8.99999999970517
0.04745762711864407,0.423728813559322,3.154138073504172e-06,9.00000000384141,9.00000000384141
0.04745762711864407,0.4406779661016949,3.2189089988912896e-06,9.000000007896928,9.000000007896928
0.04745762711864407,0.4576271186440678,3.325064209690356e-06,9.000000011942202,9.000000011942202
0.04745762711864407,0.4745762711864407,3.4760914202172464e-06,9.000000016045405,9.000000016045405
0.04745762711864407,0.4915254237288136,3.6776181613712015e-06,9.000000020276103,9.000000020276103
0.04745762711864407,0.5084745762711864,3.937848795342225e-06,9.000000024707894,9.000000024707894
0.04745762711864407,0.5254237288135594,4.268262165356127e-06,9.000000029422587,9.000000029422587
0.04745762711864407,0.5423728813559322,4.684671965704282e-06,9.000000034513665,9.000000034513665
0.04745762711864407,0.559322033898305,5.208819072319492e-06,9.000000040092752,9.000000040092752
0.04745762711864407,0.576271186440678,5.870774469284744e-06,9.000000046296526,9.000000046296526
0.04745762711864407,0.5932203389830508,6.712617315516353e-06,9.000000053296851,9.000000053296851
0.04745762711864407,0.6101694915254238,7.79418135679598e-06,9.000000061316477,9.000000061316477
0.04745762711864407,0.6271186440677966,9.202264638891565e-06,9.000000070651293,9.000000070651293
0.04745762711864407,0.6440677966101694,1.1065845686336187e-05,9.00000008170683,9.00000008170683
0.04745762711864407,0.6610169491525424,1.3582141518804421e-05,9.000000095056647,9.000000095056647
0.04745762711864407,0.6779661016949152,1.706316931044852e-05,9.000000111544148,9.000000111544148
0.04745762711864407,0.6949152542372882,2.2023296017273996e-05,9.00000013246774,9.00000013246774
0.04745762711864407,0.711864406779661,2.935445433345141e-05,9.000000159950435,9.000000159950435
0.04745762711864407,0.7288135593220338,4.070541436403835e-05,9.000000197744226,9.000000197744226
0.04745762711864407,0.7457627118644068,5.9391111634621605e-05,9.000000253238955,9.000000253238955
0.04745762711864407,0.7627118644067796,9.290089077008554e-05,9.000000343479236,9.000000343479236
0.04745762711864407,0.7796610169491526,0.0001614126532288218,9.000000518838194,9.000000518838194
0.04745762711864407,0.7966101694915254,0.0003388337043492096,9.000001011066212,9.000001011066212
0.04745762711864407,0.8135593220338984,0.0012004520875380624,9.000005080711725,9.000005080711725
0.04745762711864407,0.8305084745762712,0.0023490849080991592,9.999988337348535,9.999988337348535
0.04745762711864407,0.847457627118644,0.0006544427013107167,9.999999089409446,9.999999089409446
0.04745762711864407,0.864406779661017,0.000380198764541635,9.999999688960523,9.999999688960523
0.04745762711864407,0.8813559322033898,0.0002679340688169548,9.999999842856111,9.999999842856111
0.04745762711864407,0.8983050847457628,0.00020685932596751767,9.999999904303515,9.999999904303515
0.04745762711864407,0.9152542372881356,0.0001684625359405642,9.999999934932182,9.999999934932182
0.04745762711864407,0.9322033898305084,0.00014209037069680235,9.999999952411597,9.999999952411597
0.04745762711864407,0.9491525423728814,0.00012285886171334908,9.999999963346017,9.999999963346017
0.04745762711864407,0.9661016949152542,0.00010821358160393945,9.999999970657594,9.999999970657594
0.04745762711864407,0.9830508474576272,9.668869674352489e-05,9.999999975801165,9.999999975801165
0.04745762711864407,1.0,8.738290651176513e-05,9.999999979567406,9.999999979567406
0.05084745762711865,0.0,0.00012944185158592517,8.000000070817176,8.000000070817176
0.05084745762711865,0.01694915254237288,0.0001618609548011698,8.00000010536489,8.00000010536489
0.05084745762711865,0.03389830508474576,0.00021595228245772753,8.000000179729527,8.000000179729527
0.05084745762711865,0.05084745762711865,0.0003243616548607281,8.000000392199851,8.000000392199851
0.05084745762711865,0.06779661016949153,0.0006514293659630263,8.000001548197856,8.000001548197856
0.05084745762711865,0.0847457627118644,0.07307687608559156,8.980080311968852,8.980080311968852
0.05084745762711865,0.1016949152542373,0.000397577112347309,8.999997873329269,8.999997873329269
0.05084745762711865,0.11864406779661017,0.00013896263599997606,8.999999209613385,8.999999209613385
0.05084745762711865,0.13559322033898305,6.955223649414352e-05,8.999999540813901,8.999999540813901
0.05084745762711865,0.15254237288135594,4.1330188196687156e-05,8.99999968974493,8.99999968974493
0.05084745762711865,0.1694915254237288,2.7324649656479906e-05,8.999999774130943,8.999999774130943
0.05084745762711865,0.1864406779661017,1.9471799050214193e-05,8.999999828156312,8.999999828156312
0.05084745762711865,0.2033898305084746,1.4684568654255427e-05,8.99999986550201,8.99999986550201
0.05084745762711865,0.22033898305084745,1.1583017717009386e-05,8.999999892744915,8.999999892744915
0.05084745762711865,0.23728813559322035,9.47967112819973e-06,8.999999913445295,8.999999913445295
0.05084745762711865,0.2542372881355932,8.003189644244049e-06,8.999999929698355,8.999999929698355
0.05084745762711865,0.2711864406779661,6.940003234936475e-06,8.999999942816531,8.999999942816531
0.05084745762711865,0.288135593220339,6.161007719604037e-06,8.999999953663579,8.999999953663579
0.05084745762711865,0.3050847457627119,5.584997943940489e-06,8.999999962831291,8.999999962831291
0.05084745762711865,0.3220338983050847,5.159291083933896e-06,8.999999970739418,8.999999970739418
0.05084745762711865,0.3389830508474576,4.848939176672118e-06,8.999999977695104,8.999999977695104
0.05084745762711865,0.3559322033898305,4.630477803734669e-06,8.999999983929953,8.999999983929953
0.05084745762711865,0.3728813559322034,4.488189174608716e-06,8.999999989623248,8.999999989623248
0.05084745762711865,0.3898305084745763,4.411823203562159e-06,8.999999994918781,8.999999994918781
0.05084745762711865,0.4067796610169492,4.395203404966299e-06,8.999999999934857,8.999999999934857
0.05084745762711865,0.423728813559322,4.435399167607881e-06,9.000000004773144,9.000000004773144
0.05084745762711865,0.4406779661016949,4.532287246896349e-06,9.000000009524513,9.000000009524513
0.05084745762711865,0.4576271186440678,4.688409049184117e-06,9.000000014273118,9.000000014273118
0.05084745762711865,0.4745762711864407,4.90908540264951e-06,9.000000019101535,9.000000019101535
0.05084745762711865,0.4915254237288136,5.20279317135506e-06,9.000000024094664,9.000000024094664
0.05084745762711865,0.5084745762711864,5.581849422228515e-06,9.000000029342953,9.000000029342953
0.05084745762711865,0.5254237288135594,6.063498790934609e-06,9.000000034948064,9.000000034948064
0.05084745762711865,0.5423728813559322,6.671570610837813e-06,9.000000041027914,9.000000041027914
0.05084745762711865,0.559322033898305,7.4389832972631606e-06,9.00000004772484,9.00000004772484
0.05084745762711865,0.576271186440678,8.411557693275952e-06,9.000000055215276,9.000000055215276
0.05084745762711865,0.5932203389830508,9.653920497977633e-06,9.000000063724999,9.000000063724999
0.05084745762711865,0.6101694915254238,1.1258854682254506e-05,9.000000073551556,9.000000073551556
0.05084745762711865,0.6271186440677966,1.3362533940286179e-05,9.000000085098497,9.000000085098497
0.05084745762711865,0.6440677966101694,1.617019605274479e-05,9.000000098931325,9.000000098931325
0.05084745762711865,0.6610169491525424,2.000117876482881e-05,9.000000115874606,9.000000115874606
0.05084745762711865,0.6779661016949152,2.5371813231313943e-05,9.000000137183555,9.000000137183555
0.05084745762711865,0.6949152542372882,3.315720587594535e-05,9.00000016488416,9.00000016488416
0.05084745762711865,0.711864406779661,4.493095765292552e-05,9.0000002024953,9.0000002024953
0.05084745762711865,0.7288135593220338,6.374918066200982e-05,9.000000256776747,9.000000256776747
0.05084745762711865,0.7457627118644068,9.6206106102514e-05,9.000000342714587,9.000000342714587
0.05084745762711865,0.7627118644067796,0.0001589145135190776,9.000000501621178,9.000000501621178
0.05084745762711865,0.7796610169491526,0.00030601082572126166,9.000000898089707,9.000000898089707
0.05084745762711865,0.7966101694915254,0.0008431710101564875,9.0000029889635,9.0000029889635
0.05084745762711865,0.8135593220338984,0.009611477594342003,9.999807244840019,9.999807244840019
0.05084745762711865,0.8305084745762712,0.0009000294810682799,9.999998303332445,9.999998303332445
0.05084745762711865,0.847457627118644,0.0004721487940285943,9.999999528247097,9.999999528247097
0.05084745762711865,0.864406779661017,0.0003200277518038704,9.999999779842392,9.999999779842392
0.05084745762711865,0.8813559322033898,0.00024205191699198816,9.999999871494717,9.999999871494717
0.05084745762711865,0.8983050847457628,0.00019463446053831815,9.999999914910232,9.999999914910232
0.05084745762711865,0.9152542372881356,0.00016275476992254185,9.999999938890722,9.999999938890722
0.05084745762711865,0.9322033898305084,0.0001398506531651042,9.999999953553289,9.999999953553289
0.05084745762711865,0.9491525423728814,0.00012259919716587825,9.999999963193272,9.999999963193272
0.05084745762711865,0.9661016949152542,0.00010913758284288914,9.999999969886787,9.999999969886787
0.05084745762711865,0.9830508474576272,9.834050056781712e-05,9.999999974737019,9.999999974737019
0.05084745762711865,1.0,8.948803652506246e-05,9.999999978374342,9.999999978374342
0.054237288135593226,0.0,0.00013555649855727346,8.000000076707526,8.000000076707526
0.054237288135593226,0.01694915254237288,0.00016727879566315267,8.000000111175053,8.000000111175053
0.054237288135593226,0.03389830508474576,0.00021839150967057627,8.000000181495095,8.000000181495095
0.054237288135593226,0.05084745762711865,0.00031450172802243825,8.000000363541576,8.000000363541576
0.054237288135593226,0.06779661016949153,0.0005617635964967501,8.000001132297683,8.000001132297683
0.054237288135593226,0.0847457627118644,0.0026293199356962576,8.000024531335608,8.000024531335608
0.054237288135593226,0.1016949152542373,0.0007074729717964483,8.999995839681338,8.999995839681338
0.054237288135593226,0.11864406779661017,0.00020857355249758795,8.999998912744442,8.999998912744442
0.054237288135593226,0.13559322033898305,9.953082819967066e-05,8.999999420622954,8.999999420622954
0.054237288135593226,0.15254237288135594,5.7919916724675004e-05,8.999999622104642,8.999999622104642
0.054237288135593226,0.1694915254237288,3.7875827741906815e-05,8.999999729913235,8.999999729913235
0.054237288135593226,0.1864406779661017,2.682239683672671e-05,8.99999979679093,8.99999979679093
0.054237288135593226,0.2033898305084746,2.0152629741930355e-05,8.999999842125913,8.999999842125913
0.054237288135593226,0.22033898305084745,1.5860430506676353e-05,8.999999874765974,8.999999874765974
0.054237288135593226,0.23728813559322035,1.2963236357790185e-05,8.99999989933767,8.99999989933767
0.054237288135593226,0.2542372881355932,1.0936489584818641e-05,8.999999918498613,8.999999918498613
0.054237288135593226,0.2711864406779661,9.481020859456817e-06,8.999999933884123,8.999999933884123
0.054237288135593226,0.288135593220339,8.417106347596308e-06,8.999999946555798,8.999999946555798
